city,date,temperature,humidity,pressure,precipitation,wind_speed
Hyderabad,2026-07-16 08:00:00,28.1,60,1009.0,0.0,18.8
Hyderabad,2026-07-16 09:00:00,29.6,53,1008.8,0.0,19.0
Hyderabad,2026-07-16 10:00:00,30.8,51,1008.5,0.0,15.8
Hyderabad,2026-07-16 11:00:00,31.8,47,1008.2,0.0,14.0
Hyderabad,2026-07-16 12:00:00,31.4,49,1007.6,0.7,13.1
Hyderabad,2026-07-16 13:00:00,32.6,45,1006.8,0.1,14.1
Hyderabad,2026-07-16 14:00:00,31.5,47,1006.1,0.0,12.0
Hyderabad,2026-07-16 15:00:00,30.7,50,1006.0,0.0,10.3
Hyderabad,2026-07-16 16:00:00,30.0,54,1005.6,0.0,5.7
Hyderabad,2026-07-16 17:00:00,28.9,60,1006.1,0.0,12.8
Hyderabad,2026-07-16 18:00:00,29.3,55,1006.6,0.1,11.9
Hyderabad,2026-07-16 19:00:00,29.3,56,1007.0,0.0,7.7
Hyderabad,2026-07-16 20:00:00,28.8,60,1007.8,0.0,7.8
Hyderabad,2026-07-16 21:00:00,28.7,62,1008.3,0.0,6.3
Hyderabad,2026-07-16 22:00:00,28.3,63,1008.5,0.0,8.3
Hyderabad,2026-07-16 23:00:00,25.4,78,1008.7,0.1,9.6
Hyderabad,2026-07-17 00:00:00,23.3,90,1008.7,1.3,12.9
Hyderabad,2026-07-17 01:00:00,24.0,88,1008.0,0.4,10.1
Hyderabad,2026-07-17 02:00:00,24.2,86,1007.8,0.1,6.3
Hyderabad,2026-07-17 03:00:00,24.4,86,1007.3,0.2,10.2
Hyderabad,2026-07-17 04:00:00,24.3,85,1007.3,0.0,9.0
Hyderabad,2026-07-17 05:00:00,24.7,78,1007.4,0.1,11.0
Hyderabad,2026-07-17 06:00:00,24.5,80,1008.1,0.1,10.4
Hyderabad,2026-07-17 07:00:00,25.0,79,1008.6,0.2,11.6
Hyderabad,2026-07-17 08:00:00,25.4,79,1009.0,0.2,13.1
Hyderabad,2026-07-17 09:00:00,25.4,81,1009.3,0.4,11.4
Hyderabad,2026-07-17 10:00:00,25.9,79,1009.4,0.6,12.6
Hyderabad,2026-07-17 11:00:00,25.9,80,1009.3,0.4,11.9
Hyderabad,2026-07-17 12:00:00,26.8,76,1008.7,0.5,11.2
Hyderabad,2026-07-17 13:00:00,25.8,80,1008.5,1.3,13.0
Hyderabad,2026-07-17 14:00:00,25.0,87,1007.5,1.5,8.8
Hyderabad,2026-07-17 15:00:00,26.1,85,1007.1,1.6,5.8
Hyderabad,2026-07-17 16:00:00,25.1,90,1006.6,2.2,8.6
Hyderabad,2026-07-17 17:00:00,29.3,55,1006.4,2.2,9.6
Hyderabad,2026-07-17 18:00:00,27.3,67,1007.1,0.2,9.6
Hyderabad,2026-07-17 19:00:00,26.3,74,1007.6,0.1,4.7
Hyderabad,2026-07-17 20:00:00,26.1,76,1008.5,0.0,5.8
Hyderabad,2026-07-17 21:00:00,25.9,77,1008.9,0.0,5.6
Hyderabad,2026-07-17 22:00:00,25.9,78,1009.1,0.0,5.7
Hyderabad,2026-07-17 23:00:00,25.6,73,1008.9,0.0,12.1
Hyderabad,2026-07-18 00:00:00,25.0,77,1008.5,0.0,13.4
Hyderabad,2026-07-18 01:00:00,24.6,79,1007.6,0.0,14.6
Hyderabad,2026-07-18 02:00:00,24.1,82,1007.2,0.0,13.5
Hyderabad,2026-07-18 03:00:00,23.2,91,1007.2,1.0,13.6
Hyderabad,2026-07-18 04:00:00,23.4,91,1007.5,0.8,13.4
Hyderabad,2026-07-18 05:00:00,24.0,89,1007.1,0.2,13.2
Hyderabad,2026-07-18 06:00:00,24.2,86,1007.9,0.0,12.9
Hyderabad,2026-07-18 07:00:00,24.9,82,1008.4,0.0,14.5
Hyderabad,2026-07-18 08:00:00,26.4,73,1008.3,0.0,16.8
Hyderabad,2026-07-18 09:00:00,27.4,67,1008.4,0.0,16.8
Hyderabad,2026-07-18 10:00:00,27.4,67,1008.7,0.1,14.8
Hyderabad,2026-07-18 11:00:00,28.2,62,1008.4,0.7,13.4
Hyderabad,2026-07-18 12:00:00,27.2,66,1007.9,0.8,12.0
Hyderabad,2026-07-18 13:00:00,28.4,58,1006.9,0.0,13.4
Hyderabad,2026-07-18 14:00:00,28.5,58,1006.2,0.0,12.8
Hyderabad,2026-07-18 15:00:00,28.6,58,1005.8,0.1,12.6
Hyderabad,2026-07-18 16:00:00,26.1,79,1006.3,1.6,8.7
Hyderabad,2026-07-18 17:00:00,27.5,66,1006.3,1.3,12.4
Hyderabad,2026-07-18 18:00:00,26.1,75,1007.2,0.0,11.9
Hyderabad,2026-07-18 19:00:00,25.1,82,1007.9,0.4,10.1
Hyderabad,2026-07-18 20:00:00,24.5,88,1008.4,0.5,9.8
Hyderabad,2026-07-18 21:00:00,24.4,91,1008.7,0.5,9.0
Hyderabad,2026-07-18 22:00:00,24.6,90,1008.9,0.1,10.6
Hyderabad,2026-07-18 23:00:00,24.4,87,1008.5,0.1,13.4
Hyderabad,2026-07-19 00:00:00,24.0,86,1008.3,0.2,12.8
Hyderabad,2026-07-19 01:00:00,23.9,86,1007.8,0.0,11.6
Hyderabad,2026-07-19 02:00:00,23.8,87,1007.4,0.0,11.4
Hyderabad,2026-07-19 03:00:00,23.7,87,1007.3,0.0,10.4
Hyderabad,2026-07-19 04:00:00,23.8,87,1007.4,0.0,10.3
Hyderabad,2026-07-19 05:00:00,23.9,89,1007.5,0.0,10.4
Hyderabad,2026-07-19 06:00:00,23.9,89,1008.1,0.0,9.0
Hyderabad,2026-07-19 07:00:00,24.6,85,1008.4,0.0,11.2
Hyderabad,2026-07-19 08:00:00,26.1,76,1008.2,0.0,15.7
Hyderabad,2026-07-19 09:00:00,25.8,77,1008.2,0.3,13.9
Hyderabad,2026-07-19 10:00:00,28.2,66,1007.7,0.1,15.2
Hyderabad,2026-07-19 11:00:00,28.4,63,1008.0,0.0,13.5
Hyderabad,2026-07-19 12:00:00,29.1,58,1007.1,0.0,13.2
Hyderabad,2026-07-19 13:00:00,30.5,51,1006.1,0.0,13.2
Hyderabad,2026-07-19 14:00:00,30.6,50,1005.0,0.0,12.9
Hyderabad,2026-07-19 15:00:00,29.9,54,1004.8,0.0,15.4
Hyderabad,2026-07-19 16:00:00,28.6,65,1004.5,0.0,12.6
Hyderabad,2026-07-19 17:00:00,27.7,69,1005.3,0.0,15.4
Hyderabad,2026-07-19 18:00:00,26.8,77,1006.2,0.1,9.1
Hyderabad,2026-07-19 19:00:00,26.1,84,1007.0,1.1,10.5
Hyderabad,2026-07-19 20:00:00,25.4,84,1008.1,0.3,11.9
Hyderabad,2026-07-19 21:00:00,24.7,85,1008.9,0.1,11.4
Hyderabad,2026-07-19 22:00:00,24.4,87,1009.1,0.2,12.6
Hyderabad,2026-07-19 23:00:00,23.7,87,1009.0,0.0,15.7
Hyderabad,2026-07-20 00:00:00,23.4,88,1008.3,0.0,12.6
Hyderabad,2026-07-20 01:00:00,23.3,88,1007.7,0.0,13.3
Hyderabad,2026-07-20 02:00:00,23.4,87,1007.1,0.0,13.0
Hyderabad,2026-07-20 03:00:00,23.4,88,1006.7,0.0,12.8
Hyderabad,2026-07-20 04:00:00,23.6,87,1006.9,0.0,13.1
Hyderabad,2026-07-20 05:00:00,23.4,90,1007.2,0.0,14.2
Hyderabad,2026-07-20 06:00:00,23.6,89,1007.5,0.3,13.9
Hyderabad,2026-07-20 07:00:00,24.2,86,1008.0,0.3,14.8
Hyderabad,2026-07-20 08:00:00,25.0,83,1008.5,0.6,15.3
Hyderabad,2026-07-20 09:00:00,25.8,79,1008.8,0.2,14.4
Hyderabad,2026-07-20 10:00:00,26.9,72,1008.7,0.2,15.5
Hyderabad,2026-07-20 11:00:00,28.6,60,1008.2,0.1,18.3
Hyderabad,2026-07-20 12:00:00,28.8,58,1007.4,0.2,16.9
Hyderabad,2026-07-20 13:00:00,28.6,60,1006.5,0.5,15.6
Hyderabad,2026-07-20 14:00:00,29.4,64,1005.3,0.0,15.1
Hyderabad,2026-07-20 15:00:00,29.8,61,1004.7,0.0,15.1
Hyderabad,2026-07-20 16:00:00,28.8,63,1004.7,0.2,14.2
Hyderabad,2026-07-20 17:00:00,27.0,73,1006.0,0.6,13.7
Hyderabad,2026-07-20 18:00:00,26.3,78,1007.0,0.2,11.1
Hyderabad,2026-07-20 19:00:00,25.7,82,1007.4,0.0,11.4
Hyderabad,2026-07-20 20:00:00,25.1,86,1008.5,0.2,10.8
Hyderabad,2026-07-20 21:00:00,24.6,88,1009.4,0.2,14.4
Hyderabad,2026-07-20 22:00:00,24.0,88,1009.8,0.1,15.5
Hyderabad,2026-07-20 23:00:00,22.9,93,1009.9,1.1,16.4
Hyderabad,2026-07-21 00:00:00,22.8,93,1008.9,1.7,18.4
Hyderabad,2026-07-21 01:00:00,22.8,93,1008.1,2.7,17.3
Hyderabad,2026-07-21 02:00:00,23.0,92,1007.5,0.6,15.9
Hyderabad,2026-07-21 03:00:00,23.1,92,1007.2,0.3,15.0
Hyderabad,2026-07-21 04:00:00,23.1,92,1007.4,0.2,14.1
Hyderabad,2026-07-21 05:00:00,23.6,90,1007.0,0.2,16.0
Hyderabad,2026-07-21 06:00:00,23.6,90,1007.4,0.1,16.4
Hyderabad,2026-07-21 07:00:00,23.7,89,1008.2,0.2,15.7
Hyderabad,2026-07-21 08:00:00,23.8,87,1008.5,0.2,14.8
Hyderabad,2026-07-21 09:00:00,24.7,81,1008.7,0.1,14.8
Hyderabad,2026-07-21 10:00:00,24.6,82,1008.6,0.4,15.1
Hyderabad,2026-07-21 11:00:00,24.5,86,1008.8,0.6,14.0
Hyderabad,2026-07-21 12:00:00,24.9,84,1008.4,0.6,13.0
Hyderabad,2026-07-21 13:00:00,25.3,85,1007.8,0.3,10.7
Hyderabad,2026-07-21 14:00:00,25.6,84,1006.8,0.2,7.4
Hyderabad,2026-07-21 15:00:00,26.1,82,1006.3,0.1,7.1
Hyderabad,2026-07-21 16:00:00,26.4,78,1005.8,0.0,6.8
Hyderabad,2026-07-21 17:00:00,26.7,72,1006.2,0.1,11.6
Hyderabad,2026-07-21 18:00:00,26.0,72,1006.8,0.0,12.8
Hyderabad,2026-07-21 19:00:00,24.7,80,1008.1,0.6,15.7
Hyderabad,2026-07-21 20:00:00,23.1,91,1008.9,3.0,16.7
Hyderabad,2026-07-21 21:00:00,23.2,90,1009.1,1.0,17.9
Hyderabad,2026-07-21 22:00:00,23.4,90,1009.2,0.4,16.9
Hyderabad,2026-07-21 23:00:00,23.2,90,1009.1,0.3,16.3
Hyderabad,2026-07-22 00:00:00,23.1,91,1008.2,0.5,17.5
Hyderabad,2026-07-22 01:00:00,22.8,90,1007.4,0.7,19.1
Hyderabad,2026-07-22 02:00:00,22.5,90,1007.1,0.9,19.1
Hyderabad,2026-07-22 03:00:00,22.5,91,1006.9,0.9,18.3
Hyderabad,2026-07-22 04:00:00,22.6,92,1006.8,0.6,17.4
Hyderabad,2026-07-22 05:00:00,22.6,94,1006.7,0.6,19.6
Hyderabad,2026-07-22 06:00:00,22.7,93,1007.1,1.4,19.1
Hyderabad,2026-07-22 07:00:00,22.8,93,1007.5,2.1,19.4
Hyderabad,2026-07-22 08:00:00,23.1,92,1007.7,0.5,19.5
Hyderabad,2026-07-22 09:00:00,23.9,88,1008.1,0.0,17.8
Hyderabad,2026-07-22 10:00:00,25.2,81,1007.8,0.0,16.6
Hyderabad,2026-07-22 11:00:00,25.8,75,1008.5,0.1,18.1
Hyderabad,2026-07-22 12:00:00,26.2,73,1007.8,0.3,18.1
Hyderabad,2026-07-22 13:00:00,26.3,72,1007.1,0.0,18.4
Hyderabad,2026-07-22 14:00:00,25.8,76,1006.5,0.3,13.4
Hyderabad,2026-07-22 15:00:00,25.4,79,1006.2,0.6,13.3
Hyderabad,2026-07-22 16:00:00,24.7,85,1006.4,1.1,14.4
Hyderabad,2026-07-22 17:00:00,25.2,80,1005.8,0.6,14.9
Hyderabad,2026-07-22 18:00:00,24.8,80,1006.7,0.1,15.1
Hyderabad,2026-07-22 19:00:00,24.5,80,1007.5,0.1,14.8
Hyderabad,2026-07-22 20:00:00,24.1,82,1008.0,0.1,18.3
Hyderabad,2026-07-22 21:00:00,23.8,83,1008.3,0.2,18.1
Hyderabad,2026-07-22 22:00:00,23.7,84,1008.5,0.1,17.4
Hyderabad,2026-07-22 23:00:00,23.1,87,1008.6,0.5,18.5
Hyderabad,2026-07-23 00:00:00,23.0,87,1007.7,0.0,17.5
Hyderabad,2026-07-23 01:00:00,23.0,87,1006.9,0.0,15.5
Hyderabad,2026-07-23 02:00:00,22.8,86,1006.7,0.0,14.8
Hyderabad,2026-07-23 03:00:00,22.8,86,1006.5,0.0,14.5
Hyderabad,2026-07-23 04:00:00,22.7,87,1006.5,0.0,13.6
Hyderabad,2026-07-23 05:00:00,22.9,88,1006.6,0.0,16.0
Hyderabad,2026-07-23 06:00:00,23.1,86,1006.8,0.0,15.2
Hyderabad,2026-07-23 07:00:00,23.6,86,1007.3,0.0,12.0
Hyderabad,2026-07-23 08:00:00,24.8,78,1007.2,0.0,17.2
Hyderabad,2026-07-23 09:00:00,26.4,71,1007.0,0.1,20.6
Hyderabad,2026-07-23 10:00:00,27.0,68,1007.1,0.2,21.5
Hyderabad,2026-07-23 11:00:00,27.0,69,1007.0,0.0,17.8
Hyderabad,2026-07-23 12:00:00,28.0,63,1006.6,0.0,19.3
Hyderabad,2026-07-23 13:00:00,27.4,65,1006.0,0.0,19.6
Hyderabad,2026-07-23 14:00:00,28.1,61,1005.7,0.9,24.2
Hyderabad,2026-07-23 15:00:00,28.4,60,1005.1,0.0,17.9
Hyderabad,2026-07-23 16:00:00,28.6,56,1004.4,0.0,15.4
Hyderabad,2026-07-23 17:00:00,25.8,72,1005.5,0.0,13.1
Hyderabad,2026-07-23 18:00:00,26.0,72,1006.0,0.0,13.4
Hyderabad,2026-07-23 19:00:00,25.7,72,1006.3,0.0,13.7
Hyderabad,2026-07-23 20:00:00,25.6,68,1007.1,0.0,16.1
Hyderabad,2026-07-23 21:00:00,25.3,69,1007.5,0.0,15.8
Hyderabad,2026-07-23 22:00:00,25.1,69,1007.9,0.0,15.8
Hyderabad,2026-07-23 23:00:00,25.0,71,1007.4,0.0,17.7
Hyderabad,2026-07-24 00:00:00,24.6,74,1007.0,0.0,17.9
Hyderabad,2026-07-24 01:00:00,24.3,77,1006.3,0.0,17.4
Hyderabad,2026-07-24 02:00:00,24.0,79,1005.6,0.0,18.9
Hyderabad,2026-07-24 03:00:00,23.9,80,1005.8,0.0,18.4
Hyderabad,2026-07-24 04:00:00,23.8,80,1005.5,0.0,19.0
Hyderabad,2026-07-24 05:00:00,23.8,83,1005.9,0.0,20.5
Hyderabad,2026-07-24 06:00:00,23.7,83,1006.6,0.1,20.0
Hyderabad,2026-07-24 07:00:00,24.4,79,1006.8,0.0,18.4
Hyderabad,2026-07-24 08:00:00,25.6,73,1006.8,0.0,24.9
Hyderabad,2026-07-24 09:00:00,26.9,67,1007.0,0.0,24.4
Hyderabad,2026-07-24 10:00:00,28.2,62,1007.0,0.0,22.3
Hyderabad,2026-07-24 11:00:00,27.7,61,1007.1,0.0,25.3
Hyderabad,2026-07-24 12:00:00,27.4,64,1006.9,0.0,23.1
Hyderabad,2026-07-24 13:00:00,27.3,66,1006.3,0.0,18.1
Hyderabad,2026-07-24 14:00:00,27.6,67,1005.4,0.0,15.0
Hyderabad,2026-07-24 15:00:00,27.4,70,1004.7,0.1,9.6
Hyderabad,2026-07-24 16:00:00,28.7,64,1003.7,0.0,12.7
Hyderabad,2026-07-24 17:00:00,29.2,58,1003.7,0.0,13.3
Hyderabad,2026-07-24 18:00:00,28.3,61,1004.1,0.0,14.0
Hyderabad,2026-07-24 19:00:00,27.2,67,1004.9,0.0,12.9
Hyderabad,2026-07-24 20:00:00,27.1,67,1005.9,0.0,12.8
Hyderabad,2026-07-24 21:00:00,26.4,68,1006.4,0.0,11.4
Hyderabad,2026-07-24 22:00:00,26.0,69,1006.8,0.0,12.6
Hyderabad,2026-07-24 23:00:00,25.7,68,1006.8,0.0,15.3
Hyderabad,2026-07-25 00:00:00,25.0,71,1006.4,0.0,14.4
Hyderabad,2026-07-25 01:00:00,24.4,74,1005.9,0.0,14.0
Hyderabad,2026-07-25 02:00:00,23.9,76,1005.8,0.0,14.1
Hyderabad,2026-07-25 03:00:00,23.5,78,1005.7,0.0,14.6
Hyderabad,2026-07-25 04:00:00,23.3,80,1005.9,0.0,14.1
Hyderabad,2026-07-25 05:00:00,23.1,82,1006.7,0.0,13.2
Hyderabad,2026-07-25 06:00:00,23.2,82,1007.3,0.0,13.7
Hyderabad,2026-07-25 07:00:00,24.0,79,1007.8,0.0,14.3
Hyderabad,2026-07-25 08:00:00,25.2,72,1007.9,0.0,19.3
Hyderabad,2026-07-25 09:00:00,26.5,66,1007.6,0.0,18.7
Hyderabad,2026-07-25 10:00:00,27.5,63,1007.6,0.0,18.6
Hyderabad,2026-07-25 11:00:00,27.6,63,1007.3,0.0,17.5
Hyderabad,2026-07-25 12:00:00,27.9,62,1006.8,0.0,17.3
Hyderabad,2026-07-25 13:00:00,28.4,60,1006.1,0.0,15.5
Hyderabad,2026-07-25 14:00:00,29.3,58,1005.0,0.0,14.5
Hyderabad,2026-07-25 15:00:00,29.7,57,1004.2,0.0,13.7
Hyderabad,2026-07-25 16:00:00,29.7,57,1003.7,0.0,12.1
Hyderabad,2026-07-25 17:00:00,29.1,60,1004.0,0.0,11.5
Hyderabad,2026-07-25 18:00:00,28.2,66,1004.5,0.0,9.0
Hyderabad,2026-07-25 19:00:00,27.2,71,1005.3,0.0,8.8
Hyderabad,2026-07-25 20:00:00,26.7,74,1005.8,0.0,9.3
Hyderabad,2026-07-25 21:00:00,26.4,75,1006.5,0.0,10.3
Hyderabad,2026-07-25 22:00:00,26.0,76,1006.9,0.0,10.4
Hyderabad,2026-07-25 23:00:00,26.4,70,1006.5,0.0,14.1
Hyderabad,2026-07-26 00:00:00,25.8,73,1006.2,0.0,15.0
Hyderabad,2026-07-26 01:00:00,25.3,75,1005.8,0.0,14.2
Hyderabad,2026-07-26 02:00:00,24.8,78,1005.6,0.0,14.4
Hyderabad,2026-07-26 03:00:00,24.3,80,1005.5,0.0,14.2
Hyderabad,2026-07-26 04:00:00,24.0,81,1006.1,0.0,14.4
Hyderabad,2026-07-26 05:00:00,23.9,82,1006.2,0.0,15.9
Hyderabad,2026-07-26 06:00:00,23.8,83,1007.1,0.0,13.9
Hyderabad,2026-07-26 07:00:00,24.5,81,1007.5,0.0,12.6
Hyderabad,2026-07-26 08:00:00,26.0,74,1007.2,0.0,18.7
Hyderabad,2026-07-26 09:00:00,27.5,67,1006.8,0.0,19.1
Hyderabad,2026-07-26 10:00:00,28.5,62,1006.8,0.0,17.7
Hyderabad,2026-07-26 11:00:00,29.0,60,1006.7,0.4,17.1
Hyderabad,2026-07-26 12:00:00,29.4,57,1006.2,0.4,16.9
Hyderabad,2026-07-26 13:00:00,30.0,60,1005.3,0.7,15.2
Hyderabad,2026-07-26 14:00:00,28.1,71,1004.6,2.0,12.9
Hyderabad,2026-07-26 15:00:00,29.6,64,1003.2,0.2,12.5
Hyderabad,2026-07-26 16:00:00,28.0,71,1003.5,1.6,16.1
Hyderabad,2026-07-26 17:00:00,28.5,71,1003.6,0.2,7.8
Hyderabad,2026-07-26 18:00:00,28.0,73,1004.2,0.1,8.9
Hyderabad,2026-07-26 19:00:00,26.5,80,1005.0,0.1,11.3
Hyderabad,2026-07-26 20:00:00,25.3,89,1006.1,0.4,9.7
Hyderabad,2026-07-26 21:00:00,25.3,88,1006.9,0.1,10.1
Hyderabad,2026-07-26 22:00:00,25.2,86,1006.7,0.0,10.1
Hyderabad,2026-07-26 23:00:00,24.0,93,1006.3,0.0,13.9
Hyderabad,2026-07-27 00:00:00,23.7,93,1006.2,5.1,15.1
Hyderabad,2026-07-27 01:00:00,23.5,92,1005.6,3.0,17.5
Hyderabad,2026-07-27 02:00:00,23.3,92,1005.1,2.1,18.4
Hyderabad,2026-07-27 03:00:00,23.2,92,1004.6,1.7,18.0
Hyderabad,2026-07-27 04:00:00,23.0,92,1004.9,1.4,17.6
Hyderabad,2026-07-27 05:00:00,23.8,86,1005.0,1.3,17.3
Hyderabad,2026-07-27 06:00:00,23.8,86,1005.6,0.0,16.8
Hyderabad,2026-07-27 07:00:00,24.3,85,1006.0,0.0,14.3
Hyderabad,2026-07-27 08:00:00,25.0,81,1005.9,0.0,15.2
Hyderabad,2026-07-27 09:00:00,25.1,82,1006.4,0.0,13.5
Hyderabad,2026-07-27 10:00:00,25.7,79,1007.1,0.0,15.2
Hyderabad,2026-07-27 11:00:00,25.7,80,1006.6,0.2,10.7
Hyderabad,2026-07-27 12:00:00,26.3,77,1006.0,0.1,12.4
Hyderabad,2026-07-27 13:00:00,27.5,71,1005.0,0.1,13.9
Hyderabad,2026-07-27 14:00:00,29.0,65,1003.6,0.2,15.9
Hyderabad,2026-07-27 15:00:00,28.8,67,1002.7,0.3,15.5
Hyderabad,2026-07-27 16:00:00,28.9,66,1002.0,0.1,16.6
Hyderabad,2026-07-27 17:00:00,26.8,80,1003.0,0.0,11.4
Hyderabad,2026-07-27 18:00:00,26.2,85,1003.5,0.7,11.2
Hyderabad,2026-07-27 19:00:00,25.9,88,1003.7,0.1,9.4
Hyderabad,2026-07-27 20:00:00,25.6,87,1005.2,0.1,12.1
Hyderabad,2026-07-27 21:00:00,25.2,87,1005.5,0.0,11.3
Hyderabad,2026-07-27 22:00:00,24.9,87,1005.7,0.0,13.6
Hyderabad,2026-07-27 23:00:00,25.1,84,1005.7,0.0,14.6
Hyderabad,2026-07-28 00:00:00,23.5,89,1005.3,0.2,13.4
Hyderabad,2026-07-28 01:00:00,23.4,91,1004.5,0.3,13.3
Hyderabad,2026-07-28 02:00:00,23.2,92,1004.0,0.2,13.5
Hyderabad,2026-07-28 03:00:00,23.3,91,1003.8,0.1,13.9
Hyderabad,2026-07-28 04:00:00,23.5,90,1003.7,0.0,15.4
Hyderabad,2026-07-28 05:00:00,24.0,88,1004.0,0.1,16.8
Hyderabad,2026-07-28 06:00:00,24.0,86,1004.4,0.0,16.1
Hyderabad,2026-07-28 07:00:00,24.6,84,1004.7,0.0,12.7
Hyderabad,2026-07-28 08:00:00,26.1,76,1004.7,0.0,20.1
Hyderabad,2026-07-28 09:00:00,27.2,72,1004.6,0.0,18.4
Hyderabad,2026-07-28 10:00:00,27.9,68,1004.7,0.2,18.9
Hyderabad,2026-07-28 11:00:00,28.6,63,1004.5,0.1,20.0
Hyderabad,2026-07-28 12:00:00,29.5,59,1003.8,0.2,20.2
Hyderabad,2026-07-28 13:00:00,30.3,60,1003.2,0.1,17.9
Hyderabad,2026-07-28 14:00:00,29.7,63,1002.1,0.3,17.6
Hyderabad,2026-07-28 15:00:00,28.7,68,1001.5,0.6,13.1
Hyderabad,2026-07-28 16:00:00,28.7,71,1001.3,0.4,13.0
Hyderabad,2026-07-28 17:00:00,25.4,86,1002.6,2.3,16.0
Hyderabad,2026-07-28 18:00:00,24.9,90,1002.9,0.9,12.4
Hyderabad,2026-07-28 19:00:00,24.3,89,1003.6,0.3,16.6
Hyderabad,2026-07-28 20:00:00,23.6,90,1004.3,0.3,16.7
Hyderabad,2026-07-28 21:00:00,24.0,90,1004.4,0.2,16.4
Hyderabad,2026-07-28 22:00:00,24.1,91,1004.7,0.6,18.0
Hyderabad,2026-07-28 23:00:00,23.8,94,1004.6,0.6,17.6
Hyderabad,2026-07-29 00:00:00,23.6,94,1004.1,1.6,18.2
Hyderabad,2026-07-29 01:00:00,23.6,95,1003.2,1.2,19.1
Hyderabad,2026-07-29 02:00:00,23.3,94,1002.8,0.7,17.6
Hyderabad,2026-07-29 03:00:00,23.2,94,1003.1,0.5,16.5
Hyderabad,2026-07-29 04:00:00,23.1,95,1002.9,0.5,17.0
Hyderabad,2026-07-29 05:00:00,23.0,94,1002.7,0.4,19.5
Hyderabad,2026-07-29 06:00:00,22.9,94,1002.9,0.7,18.4
Hyderabad,2026-07-29 07:00:00,23.1,93,1003.9,0.6,18.5
Hyderabad,2026-07-29 08:00:00,23.4,93,1004.0,0.8,19.8
Hyderabad,2026-07-29 09:00:00,23.6,92,1004.1,0.9,19.3
Hyderabad,2026-07-29 10:00:00,23.9,91,1004.2,1.3,18.0
Hyderabad,2026-07-29 11:00:00,24.0,91,1004.3,0.8,16.6
Hyderabad,2026-07-29 12:00:00,24.5,88,1003.5,1.0,17.3
Hyderabad,2026-07-29 13:00:00,25.2,87,1002.7,1.1,15.4
Hyderabad,2026-07-29 14:00:00,25.1,86,1001.6,0.8,15.8
Hyderabad,2026-07-29 15:00:00,25.5,83,1001.0,0.5,16.9
Hyderabad,2026-07-29 16:00:00,25.4,84,1000.3,0.5,15.8
Hyderabad,2026-07-29 17:00:00,24.9,89,1001.0,0.3,15.7
Hyderabad,2026-07-29 18:00:00,24.1,91,1001.4,0.5,16.1
Hyderabad,2026-07-29 19:00:00,22.7,94,1002.1,1.5,18.0
Hyderabad,2026-07-29 20:00:00,23.2,94,1002.6,1.1,17.3
Hyderabad,2026-07-29 21:00:00,23.5,94,1002.7,1.2,18.4
Hyderabad,2026-07-29 22:00:00,23.7,93,1002.6,0.7,20.2
Hyderabad,2026-07-29 23:00:00,23.5,94,1002.3,0.1,19.8
Hyderabad,2026-07-30 00:00:00,23.6,92,1001.9,0.2,19.4
Hyderabad,2026-07-30 01:00:00,23.5,91,1001.0,0.3,20.3
Hyderabad,2026-07-30 02:00:00,23.4,92,1000.3,0.3,20.7
Hyderabad,2026-07-30 03:00:00,23.3,90,999.7,0.1,20.5
Hyderabad,2026-07-30 04:00:00,23.3,89,999.3,0.0,20.5
Hyderabad,2026-07-30 05:00:00,23.6,89,999.6,0.0,20.2
Hyderabad,2026-07-30 06:00:00,23.4,90,1000.1,0.2,19.9
Hyderabad,2026-07-30 07:00:00,23.5,90,1000.3,0.1,19.4
Hyderabad,2026-07-30 08:00:00,23.7,89,1000.2,0.3,22.0
Hyderabad,2026-07-30 09:00:00,23.4,93,1000.4,3.7,24.3
Hyderabad,2026-07-30 10:00:00,23.8,92,1000.3,1.2,23.6
Hyderabad,2026-07-30 11:00:00,24.0,90,1000.9,0.5,21.0
Hyderabad,2026-07-30 12:00:00,24.4,87,1000.7,0.9,19.2
Hyderabad,2026-07-30 13:00:00,25.0,83,1000.0,1.0,19.4
Hyderabad,2026-07-30 14:00:00,24.9,83,999.3,1.5,17.3
Hyderabad,2026-07-30 15:00:00,24.6,87,998.6,1.1,18.5
Hyderabad,2026-07-30 16:00:00,24.8,87,997.8,0.6,18.3
Hyderabad,2026-07-30 17:00:00,24.9,86,998.6,0.5,17.1
Hyderabad,2026-07-30 18:00:00,24.5,88,999.0,0.7,17.6
Hyderabad,2026-07-30 19:00:00,24.2,89,999.5,0.7,17.5
Hyderabad,2026-07-30 20:00:00,23.8,89,1000.2,0.3,16.9
Hyderabad,2026-07-30 21:00:00,24.0,89,1000.6,0.3,16.2
Hyderabad,2026-07-30 22:00:00,24.1,88,1001.3,0.1,16.2
Hyderabad,2026-07-30 23:00:00,23.7,90,1001.0,0.5,16.8
Kolkata,2026-07-01 00:00:00,27.0,96,1001.4,0.0,5.8
Kolkata,2026-07-01 01:00:00,27.0,95,1000.8,0.0,7.2
Kolkata,2026-07-01 02:00:00,26.7,94,1000.6,0.0,7.5
Kolkata,2026-07-01 03:00:00,26.5,94,1000.6,0.0,7.4
Kolkata,2026-07-01 04:00:00,25.8,95,1000.9,0.4,8.6
Kolkata,2026-07-01 05:00:00,27.3,91,1000.5,0.1,4.3
